S_time,R_time,Processors,sigma
38814.72422,9.768265,2,1.665403
38831.27143,615.485424,2,1.226276
38973.04307,15.373458,51,0.163211
39035.29441,584.51076,2,1.142147
39147.26954,1746.248905,3,0.684766
39147.57715,5560.323594,3,0.299512
39156.27447,3133.069002,28,1.778772
39219.48506,714.332097,3,0.730744
39272.37207,137.004463,6,0.601083
39299.48159,623.037291,2,1.424366
39328.90777,4684.999147,40,1.653213
39395.44354,4463.400518,2,0.945411
39415.17053,50.632442,23,0.965592
39467.13566,3004.292413,31,1.153155
39621.99932,12352.33402,11,0.922094
39751.09858,4.770235,33,0.36974
40019.18782,2377.851385,12,1.782501
40033.41382,13.188081,6,1.545313
40085.00216,171.755401,54,0.237793
40178.41646,222.595431,20,1.969855
40186.47899,4.079969,63,0.852082
40262.02159,275.49332,10,0.131923
40322.08567,5.66997,7,1.804395
40526.23065,1077.924226,2,0.83246
40539.83422,3215.544206,41,1.449015
40549.69861,8113.755777,5,1.078969
40591.21557,100.701084,44,0.884608
40638.09127,1201.999165,4,1.900771
40836.9321,30.975105,30,0.927323
40850.176,220.450442,31,1.804914
40919.78383,1172.801691,18,0.295006
40947.37845,17372.46629,4,1.943994
41043.30024,124.913711,44,0.125538
41059.64688,189.203051,10,0.113473
41126.43841,6.001544,17,0.168795
41135.26622,6213.468608,2,1.336135
41139.38611,11523.15416,6,1.211902
41149.25282,16.492556,2,0.21721
41179.06117,31.505341,12,0.936753
41220.96871,17.272562,27,1.955996
41301.81238,28.200467,4,1.77312
41308.82916,1976.931286,3,1.793946
41311.24613,4443.660978,4,0.769952
41358.58679,19.590755,14,0.894417
41371.33057,3.224816,12,0.72658
41376.16746,3946.150368,17,1.405787
41380.10657,10000.02256,2,0.515289
41430.99588,9.57838,9,1.13304
41435.05681,309.164918,34,0.497375
41501.86265,958.613325,2,1.782319
41544.67236,1189.846265,2,0.038707
41572.78867,11790.37135,34,0.50531
41596.8472,14.776342,10,1.327126
41652.18319,4.14099,11,1.73764
41678.99297,3491.36965,2,0.883944
41861.32977,1751.961248,18,0.291104
41873.8307,530.549935,4,1.775567
41933.49329,192.293934,10,0.31305
42026.93457,3208.659277,43,1.414347
42083.17982,4.641342,8,1.805883
42209.64872,251.232203,20,0.418797
42224.29846,25.073411,16,0.884426
42293.39669,22.608618,56,1.081192
42322.72011,6053.267546,12,0.193389
42384.43295,30.337712,28,0.402282
42457.542,357.312413,2,1.45087
42461.06913,4111.506653,50,1.289459
42467.85269,103.107224,3,1.063319
42490.58742,3501.208612,2,1.217583
42578.67425,14.243663,3,1.526176
42661.56561,5.358424,10,1.990526
42697.43666,24.828987,29,1.029384
42770.32718,162.647983,26,0.360949
42782.14729,4.992039,8,0.10881
42839.26652,1494.928128,5,0.793223
42856.47423,513.354866,8,1.810084
42871.08587,7.663166,6,0.569457
42891.56335,3202.523269,5,0.950803
42953.48836,1798.805663,23,0.150103
42962.48244,6933.244161,54,0.661043
42993.76765,1074.886812,14,1.854461
42997.5712,921.495079,15,0.820775
42998.8352,12.869357,16,0.763347
43013.36636,4.84615,3,0.184639
43046.12157,99.297204,3,0.55262
43145.01562,8.442776,5,0.206048
43213.89278,960.341646,2,1.770307
43306.84856,4207.458719,3,1.599514
43320.51278,2987.004362,6,0.841826
43329.73029,14.282155,3,0.135817
43345.23206,612.981257,16,1.976143
43450.85245,9.97137,62,0.934332
43493.54265,1991.854656,40,1.088555
43533.43061,1652.549806,6,1.359883
43555.35186,160.533737,4,0.083134
43597.4925,7424.41306,2,1.305139
43657.72386,99.06138,10,1.94308
43702.77776,7.335242,9,0.814777
43717.35072,5505.628156,4,1.279417
43722.057,7.371627,2,0.68386
43747.84786,21166.61301,3,1.781297
43868.65267,57.725616,45,0.278489
43876.388,164.881201,5,0.807999
43890.63538,4487.652238,9,0.548661
44014.98808,3.852929,2,0.774359
44054.85943,43.320146,25,1.117881
44085.71036,13.066564,15,1.555245
44106.0109,7150.744976,6,1.178784
44156.8678,164.820736,7,1.500867
44163.19055,278.422067,17,0.813191
44168.395,248.547224,30,1.953706
44206.32349,148.396032,3,0.495715
44216.23027,3631.844646,2,0.925062
44294.66062,10.160145,7,1.212945
44334.51244,18321.99011,3,1.849025
44514.43546,4026.281729,3,1.411596
44711.24666,683.004113,20,1.666631
44737.98866,48.424469,2,1.557082
44934.58589,647.077464,5,0.369046
44938.16589,108.335518,3,0.763259
44941.92758,5455.366181,62,0.212131
44958.9734,10.119418,12,1.914251
44970.96357,18286.68089,7,1.008668
45138.55107,7.281477,2,0.127197
45158.04249,6.433111,8,0.085865
45189.04397,17764.16376,17,1.502523
45208.73765,1286.340072,3,1.342294
45210.39351,96.22118,47,1.090362
45224.14445,60.606176,4,0.435936
45326.15497,29.484591,51,0.526119
45336.40496,13890.43128,6,0.602972
45356.57831,5770.856091,56,0.698449
45414.60243,3.97898,4,1.050226
45552.70909,242.656769,2,1.984239
45595.13198,2554.784512,5,1.529834
45673.5787,9299.796282,3,0.319736
45704.12115,18359.79118,2,1.917783
45820.04003,855.263827,2,0.145002
45836.16864,102.73873,2,0.025993
45853.19012,6.205505,6,1.622367
45893.86782,27.852501,32,1.661133
45904.87983,4.636899,46,0.080574
46032.2323,589.500844,3,0.397852
46071.22658,45.102379,3,1.199734
46162.14309,57.224873,25,0.374682
46180.82758,9550.13374,6,0.223019
46216.60492,461.609473,56,0.662491
46217.4985,10.332451,7,1.80232
46239.39315,19393.01743,25,1.684443
46297.40521,48.038666,8,1.023326
46304.8197,1311.53476,3,1.279849
46332.29832,59.658948,26,0.025208
46368.66985,286.457416,2,0.922822
46414.69868,156.498675,60,1.709277
46508.69404,277.495176,4,1.867733
46542.83013,29.930459,16,0.009548
46571.46887,6974.407777,7,1.632682
46629.64024,108.563387,34,0.200068
46692.7449,592.792751,48,0.614249
46706.13224,1767.314397,8,1.507115
46714.82171,10338.18087,2,0.3519
46758.25682,1415.700576,2,0.185821
46765.0036,1133.245532,11,0.66086
46896.53526,1012.091682,40,1.849109
46958.27632,20.99453,5,0.459513
47005.11217,3.028855,3,1.805145
47015.75497,2326.18329,17,1.786475
47049.61227,53.585572,13,1.251536
47109.74022,264.270686,2,1.757385
47139.04572,14974.22583,8,0.904986
47212.30071,2474.002336,2,1.178543
47236.49423,20578.31374,61,1.735305
47252.03335,1288.872672,15,0.818704
47281.39331,11588.72208,42,0.361618
47340.95874,240.026102,2,0.796518
47346.95296,16076.53279,4,0.755366
47427.69301,742.364079,3,0.617104
47523.59458,12236.826,3,0.281507
47644.55792,7602.944921,8,1.476127
47792.16712,44.853164,3,1.910446
47805.55181,33.222482,59,1.656038
47859.9799,1793.72919,14,1.350991
48014.29142,7865.215795,20,0.443175
48018.39679,86.17315,2,0.248407
48022.22433,21.248024,6,0.822316
48041.47987,193.765933,3,1.811966
48056.55531,1245.918556,18,1.446683
48108.94445,5.657463,3,1.98982
48167.76306,4.480339,14,0.069057
48177.74905,15152.67727,15,1.901411
48271.65719,7511.904191,4,1.120349
48341.08981,27.400076,24,1.043627
48428.92218,32.674747,32,1.751045
48484.9798,24.84046,2,1.12123
48495.87198,7575.860677,4,0.881108
48527.25665,31.58773,38,0.375537
48529.6422,67.352825,2,0.513693
48578.90006,298.774316,2,0.286219
48638.84354,54.191521,4,0.288649
48701.16205,217.84619,7,0.722629
48721.77513,13.731121,47,1.895531
48730.96452,238.884239,39,1.418627
48854.52979,1107.716645,2,0.370531
48857.791,478.78576,7,0.193667
48896.00284,114.803255,2,1.566844
48969.85945,6.223042,2,1.353369
49101.94219,65.914622,13,1.99843
49178.72245,5113.386366,27,0.202635
49218.07192,16.62042,3,0.990217
49323.13355,142.632426,52,1.136153
49344.52289,4.462612,50,1.396832
49380.89655,12578.53813,45,1.057837
49434.54747,660.745301,55,1.93451
49504.85163,16.685793,7,0.084506
49505.55592,276.940551,8,0.391525
49513.09637,54.652701,7,1.622656
49514.77853,199.86358,50,1.815892
49528.47438,107.22021,2,1.353193
49545.34212,3.911572,10,1.363482
49645.97524,12617.90056,3,1.166281
49683.4015,477.586483,8,1.940329
49720.01881,5029.782948,2,1.857447
49720.77325,8776.08994,2,1.848299
49785.07703,1405.308447,3,0.788814
49887.5563,8.377233,6,1.347318
49935.5409,4267.461774,22,1.167924
49952.89586,5.486364,57,0.404292
49968.86075,1440.629768,38,1.650041
50002.82482,4077.267954,9,1.269069
50060.99653,10977.75133,6,1.059633
50072.9596,1134.537021,7,0.380135
50149.04005,544.356535,2,1.92608
50179.40873,1244.578262,3,1.046254
50246.15284,29.507214,11,0.291934
50330.34887,1100.859826,41,1.428442
50354.41678,4.199146,3,0.104801
50386.576,5557.291519,3,1.93472
50415.12263,17.165899,14,1.461627
50427.41352,38.140264,33,0.047732
50444.67273,42.51466,2,0.576798
50543.38919,222.323574,2,0.079256
50589.96852,1132.395787,3,1.249579
50601.26669,12.540455,11,0.07501
50627.63284,698.411306,4,0.438443
50665.15637,3.196323,14,0.638085
50707.7762,4.080203,4,1.005939
50721.07906,979.785283,29,1.759427
51000.03434,37.868327,5,0.480178
51133.24128,4.411025,2,1.279413
51216.65254,25.255845,18,1.044402
51387.83298,3.140587,7,1.329642
51423.91987,7.457691,5,1.650614
51443.68181,614.273731,3,0.976264
51446.57258,240.711426,24,0.603915
51467.06436,86.347457,26,1.484457
51475.03576,12969.19954,3,1.099522
51492.33172,552.22146,7,0.361119
51504.35613,1243.815922,5,0.301182
51506.55708,4944.10214,2,0.42747
51534.83006,12.37933,30,0.680394
51566.06459,3.344589,33,0.643025
51574.0978,14.664939,18,0.224246
51669.34516,4725.919186,4,1.250769
51698.81305,123.175171,18,1.835102
51785.19537,7288.619663,6,0.574847
51802.10424,6637.985663,3,1.06644
51819.77013,6.051076,3,1.096828
51821.23316,109.505318,12,1.333822
51882.18586,4618.706516,5,1.240803
51936.16214,15.573178,37,0.071383
51979.05579,21.815163,59,1.670377
52117.79807,421.489386,5,0.632923
52145.79145,3.792893,3,1.597165
52174.96389,2858.644307,59,0.292713
52211.20572,169.030783,3,1.676735
52228.72286,16.184962,3,1.158205
52281.27146,3.406335,7,0.678181
52283.4761,112.225709,6,0.66731
52319.85946,10301.48277,23,1.322471
52377.89836,23.055333,8,0.606351
52382.12296,3655.836181,32,0.366644
52387.46353,8667.334776,32,0.319694
52540.94483,308.986538,8,0.997556
52596.8645,175.205553,4,1.48582
52597.38608,24.657284,19,1.479127
52642.30133,5.300931,2,1.804385
52677.7915,4578.020076,2,0.66126
52689.17017,23.710341,43,1.255677
52739.54235,1262.229729,45,1.729816
52752.85146,18.260488,14,0.078104
52796.95715,3.884477,3,0.260399
52926.99974,396.229566,32,0.414292
53010.07861,1659.126385,4,0.729738
53075.49162,13.244979,4,0.366317
53096.5697,436.720644,8,1.154165
53118.70192,67.367376,14,0.570749
53147.4001,1672.637515,6,1.510933
53234.07175,5103.02874,6,0.037145
53243.06177,20.915455,23,0.228491
53255.05425,101.301899,23,0.129496
53286.39745,1976.194603,2,0.035605
53316.05879,1154.429335,16,0.379532
53476.7003,2667.951665,16,0.923764
53511.90929,959.875833,5,1.788507
53559.54768,2067.753429,40,0.298371
53598.72238,13099.46979,3,0.434918
53608.80528,2644.985078,22,1.920754
53772.59129,315.087139,7,1.394859
53819.5014,2211.188056,8,0.133998
53819.82381,488.361517,35,0.695555
53853.71153,2268.84312,3,0.805759
54009.17542,6959.248274,33,0.585634
54018.05223,8.364431,35,1.154585
54041.90473,741.444263,13,0.155932
54102.11182,216.09048,2,1.572888
54171.19584,3113.921949,2,0.22683
54198.75506,829.587205,38,1.572845
54212.46603,5090.28343,44,1.203777
54212.82508,155.759232,3,1.685893
54271.73331,201.300837,15,1.834604
54274.03186,22.897234,2,0.029103
54302.25155,35.118428,28,1.395942
54306.38576,37.545743,2,1.591108
54455.10424,446.473796,44,1.921785
54629.50567,14619.61427,13,0.554655
54653.43955,605.61186,4,0.537082
54663.67662,22.222353,22,1.70166
54678.05562,136.970399,9,1.103046
54683.16799,204.813705,6,1.85389
54720.85763,18898.88437,32,0.774085
54721.06946,127.244956,42,1.206965
54739.859,23.676663,4,1.927886
54750.84151,3215.75922,21,1.099909
54752.67782,45.945565,2,0.961653
54837.97901,93.542625,4,1.204402
54864.09503,6.313316,4,0.869047
54937.6943,138.40608,41,0.274948
54964.90355,4938.048553,4,1.768855
54978.60773,1426.924579,12,0.984143
55057.9784,175.461568,10,0.556673
55104.30596,195.918629,4,1.479183
55127.49946,63.060388,2,1.867621
55151.66063,14.078146,3,1.034742
55225.01917,7.795627,2,1.01383
55228.25892,34.229987,18,1.037723
55232.18301,2050.916816,3,0.951451
55326.48322,7761.039985,8,0.96964
55357.04217,8.928215,56,1.415943
55372.4842,58.553046,3,1.89638
55404.14589,16.161097,54,1.36838
55406.78678,770.286873,57,1.268531
55422.65305,442.370377,39,1.915343
55428.83068,8.592961,46,0.736305
55460.41263,10894.69302,21,1.012806
55473.10275,27.176437,55,0.023434
55483.72332,411.275739,5,1.544385
55613.31535,1858.918964,36,0.100934
55924.77171,3264.93112,46,1.755611
55927.18994,2716.378224,36,1.747337
55966.72871,121.26118,2,0.379743
55986.39592,17113.99369,3,1.290938
56038.31472,178.92911,10,1.50023
56051.5796,4896.23955,53,1.266701
56111.91239,860.578609,17,0.455424
56157.84016,15.149029,4,0.543271
56203.62228,2101.331903,8,0.930681
56251.75354,11.219967,42,1.125185
56258.28979,11586.70437,3,0.834104
56295.65792,16.307585,9,0.876149
56344.12627,2344.13606,7,0.115147
56345.5493,193.0824,2,0.502335
56425.1561,1092.941788,8,1.369135
56472.21146,5.990535,4,0.597835
56609.51592,14.874269,11,0.645172
56681.80302,3950.567705,27,1.510038
56707.236,10.962324,63,0.139583
56708.84099,4.383517,17,0.254488
56754.74992,62.273083,54,1.771769
56882.28726,38.702311,2,0.720608
56897.58879,137.882333,25,0.622468
56949.84116,427.993358,11,0.299843
56961.05148,2612.277895,7,1.595744
56982.39769,2773.823447,38,0.663739
57074.79145,2221.54383,3,0.245739
57144.14674,18.961435,46,0.726664
57179.71263,7.743721,64,0.535192
57194.54291,821.294713,58,0.619024
57258.84304,8.283236,10,1.490127
57309.93566,111.356423,17,0.487933
57338.58642,115.941209,8,1.617518
57453.17356,5.555212,22,0.047409
57513.89509,322.038994,10,0.610605
57516.17548,4.909206,6,1.863407
57598.17483,21.071249,8,1.489287
57646.60816,8.411308,5,0.139866
57761.39445,922.536473,25,1.176008
57822.82951,1475.430067,9,0.088327
57825.25799,68.904683,3,0.985962
57993.57084,164.323166,20,0.92312
58125.43278,1120.02733,13,1.112622
58154.91908,13754.56,9,1.868783
58161.18707,4.371822,16,1.311558
58273.64043,15352.56703,4,1.268676
58431.73918,564.321283,5,0.583706
58655.43334,56.639117,10,1.451392
58660.15815,3819.344333,7,1.025559
58667.52033,5.964413,4,0.785327
58725.67981,35.693846,2,1.968321
58745.25115,7.117996,42,0.021284
58750.85401,4.993482,4,0.50536
58797.95996,31.950555,17,1.863974
58836.80307,5513.901485,28,1.855256
58933.22848,3537.418672,7,0.921174
58974.86168,3225.909231,7,0.999421
59022.18244,15.408787,37,0.585417
59048.79599,16.242659,3,1.83282
59075.06871,50.607643,20,0.559561
59093.48871,2389.852323,2,0.988201
59134.53935,961.017553,8,1.770613
59155.97082,57.22725,41,0.250406
59177.29334,319.809116,2,1.053193
59257.95201,8.995381,2,0.921548
59299.18941,5.186505,5,0.314896
59324.96523,6167.133267,2,1.400572
59338.44987,11.533691,64,0.484919
59453.20993,9231.104632,5,0.00164
59536.51571,1087.819219,10,0.426753
59587.87258,129.000684,4,0.752359
59641.73706,4660.532022,51,1.417669
59706.26352,49.691533,33,0.755417
59791.59281,11.158038,3,0.380467
59873.67811,42.645461,4,1.142379
59932.44779,2839.909416,55,1.743597
60030.34856,25.648616,6,0.923311
60094.3279,4182.866691,7,0.467589
60138.35136,306.621984,33,0.531266
60146.53731,174.809181,2,0.040076
60189.44418,21.935305,51,1.454595
60262.14984,4.563385,11,0.410124
60293.17749,70.567997,2,1.907017
60306.17454,25.996363,14,0.439737
60403.29605,939.292231,63,1.978999
60409.09339,5429.149112,5,1.877303
60626.48474,83.511828,2,1.919575
60633.02574,18.41519,2,0.890693
60772.4214,20714.72094,24,0.45368
60800.49855,3.10931,3,0.419573
60821.48875,75.107669,38,1.323283
60834.25678,420.501601,3,0.296892
60982.2779,12.826348,37,0.285559
60983.92526,3.702945,4,0.23318
60999.74905,15.370304,7,0.998583
61045.87648,6.079824,6,1.195658
61069.02861,31.279753,15,1.015159
61386.93302,39.019576,8,0.392014
61388.28204,28.432989,13,1.683508
61405.01697,4070.364308,6,0.099135
61411.14236,3256.410056,2,0.700028
61444.77578,2570.894943,5,1.870166
61466.74871,493.519746,14,0.607582
61498.05276,45.682152,5,0.050149
61509.19328,21878.63826,24,0.810888
61607.01551,9.396231,16,1.13783
61635.25593,175.147332,55,1.377182
61707.22282,19.343978,11,1.222786
61711.40476,31.558506,20,1.083844
61723.00252,6.49573,38,0.335071
61773.43686,17347.57349,2,0.260842
61775.96905,36.38764,9,1.206723
61795.4992,15.104288,4,1.295308
61907.88838,8666.594972,2,1.357146
61985.02837,629.779713,25,1.8832
62040.78084,2179.445003,3,0.426146
62096.21781,567.660291,39,0.904415
62165.76565,109.663154,64,1.53257
62174.20495,166.099054,3,0.310199
62319.81285,32.635688,63,0.27762
62355.50418,75.76325,10,0.542615
62374.63921,686.687359,2,1.83843
62377.16918,30.460482,6,1.665869
62481.61871,6.829709,2,0.263116
62589.02878,18523.01224,4,0.627297
62635.22161,82.998951,6,0.803844
62689.27509,9231.121543,38,1.795495
62778.00377,560.944928,27,0.446558
62803.70263,14.297517,25,0.039665
62841.56046,11.575574,2,1.193226
62843.69886,1839.646168,3,0.537889
62891.00978,1243.641092,6,1.606266
62895.33683,11.772712,60,1.587982
62991.46653,17293.70695,15,1.87777
63090.71983,388.223445,5,1.826042
63140.6229,99.019311,20,0.961003
63496.6818,150.542658,20,0.529506
63511.84052,1108.253078,5,0.305844
63551.32036,5.717196,14,0.892455
63571.80012,632.551972,33,0.622156
63744.13694,175.163633,2,0.813612
63766.14858,3296.463379,24,0.740474
63780.83242,81.726869,19,0.925223
63826.06944,19.08526,4,1.603378
63839.71575,32.2031,7,0.776481
63901.85369,5.13652,4,0.277549
63909.98895,14.13458,32,1.88065
63993.40699,587.163393,5,1.921888
64016.84696,1712.940195,5,0.683194
64018.40424,2541.39486,5,0.54075
64033.62948,4.20101,31,0.354839
64065.53437,209.464485,8,1.704977
64073.43798,1615.618362,27,1.372366
64124.58505,7873.336247,3,1.476514
64206.87998,82.929026,11,1.073712
64222.81368,273.875052,8,0.235214
64401.9931,6441.261216,30,1.713218
64475.28227,101.086484,9,1.455362
64579.65871,550.484348,53,1.843712
64605.91173,40.587412,2,1.681016
64941.10484,4.405063,6,1.119854
65051.17231,41.105659,2,1.18014
65058.67547,754.853872,4,1.359592
65118.58503,10910.96394,38,1.658102
65227.73275,15574.85383,3,0.148882
65262.84753,1224.579289,3,1.324271
65344.19072,1103.251231,11,1.220238
65445.92705,1962.304761,9,0.452031
65449.7108,6.719578,50,0.405457
65494.79625,295.19098,18,0.579483
65550.37724,115.484971,4,1.148957
65636.37863,6.143261,2,0.72814
65656.58203,481.344208,6,0.469448
65680.41395,83.517732,44,0.294808
65756.77999,5.936293,18,0.333407
65796.7415,541.661385,28,0.304045
65898.29409,239.889662,4,0.89015
65911.89671,844.619873,2,1.855882
65917.91604,647.040759,11,0.592077
65932.83372,11384.5019,3,1.315229
65943.58326,7908.100747,2,1.004026
65987.17821,15790.38008,15,0.448242
66022.00969,76.33257,13,1.584656
66042.38224,440.109351,7,1.641405
66084.70637,1674.161082,2,0.016207
66088.42359,2528.625879,49,0.285017
66355.36507,14662.3236,4,0.311045
66409.33803,546.761582,6,1.972607
66441.72242,246.122062,3,0.280734
66442.70624,4202.820926,34,0.846721
66498.90436,6525.042569,5,0.856313
66552.782,73.020823,14,0.567997
66715.3733,39.529036,7,0.684041
66720.14071,1432.674208,2,0.661119
66729.20109,6569.751331,3,0.022533
66769.02683,20578.68802,31,0.619237
66809.85056,940.963883,4,1.596087
66907.48293,11.371856,7,1.557406
66911.02515,4492.014293,21,0.77792
67002.83639,43.590347,36,0.396751
67035.01341,4.178723,8,1.420127
67070.772,13.85748,2,0.636146
67111.1894,2869.53109,2,1.471157
67193.85202,7987.701976,20,1.267329
67290.82782,467.842235,8,1.751374
67313.07199,4.445418,3,1.011799
