S_time,R_time,Processors,sigma
2596306.098,79.496076,11,1.865612
2603302.398,1077.288132,5,1.677532
2607385.639,753.97405,3,0.72005
2608317.235,9441.758525,55,1.097409
2610273.182,190012.4724,2,1.99201
2612614.533,1452200.525,4,1.73924
2619362.469,201859.6784,3,1.348188
2621756.758,227649.0593,3,1.645694
2623360.141,18.954924,2,1.665403
2624478.513,12243.56481,2,1.226276
2634060.394,38.48683,70,0.163211
2638267.758,11294.98285,2,1.142147
2645835.791,62402.12007,4,0.684766
2645856.581,380839.8381,3,0.299512
2646444.404,155477.3947,37,1.778772
2650716.601,15449.86241,3,0.730744
2654291.061,1171.932213,7,0.601083
2656123.305,12478.98466,2,1.424366
2658112.124,291450.0083,54,1.653213
2662609.059,270208.785,2,0.945411
2663942.342,247.602765,30,0.965592
2667454.494,145613.0613,41,1.153155
2677921.223,1324695.495,14,0.922094
2686646.619,6.18855,43,0.36974
2704765.893,101063.5333,15,1.782501
2705727.381,30.291187,6,1.545313
2709214.068,1668.118367,74,0.237793
2715527.635,2500.848077,25,1.969855
2716072.555,4.848125,89,0.852082
2721178.233,3488.958944,12,0.131923
2725237.767,8.10556,8,1.804395
2739035.258,29375.68224,2,0.83246
2739954.679,161916.3435,55,1.449015
2740621.38,687158.8943,6,1.078969
2743427.376,724.598927,60,0.884608
2746595.551,34824.3399,5,1.900771
2760034.551,114.936029,39,0.927323
2760929.663,2463.3141,42,1.804914
2765634.229,33512.29877,22,0.295006
2767499.258,2256463.972,4,1.943994
2773982.299,1014.468371,60,0.125538
2775087.114,1940.204077,12,0.113473
2779601.336,8.857887,22,0.168795
2780197.978,452971.7788,2,1.336135
2780476.428,1188465.477,7,1.211902
2781143.286,42.950742,2,0.21721
2783157.936,118.023466,14,0.936753
2785990.329,46.164993,36,1.955996
2791454.288,99.267112,5,1.77312
2791928.529,75745.01984,3,1.793946
2792091.884,268344.8201,5,0.769952
2795291.484,56.199305,17,0.894417
2796152.795,3.357684,14,0.72658
2796479.704,222925.0111,21,1.405787
2796745.936,952423.179,2,0.515289
2800185.378,18.382633,11,1.13304
2800459.842,4177.40112,46,0.497375
2804975.031,24458.27073,2,1.782319
2807868.399,34276.02633,2,0.038707
2809768.688,1231786.316,45,0.50531
2811394.725,36.177878,12,1.327126
2815134.704,4.961841,13,1.73764
2816946.689,184123.4859,2,0.883944
2829270.236,62721.21021,23,0.291104
2830115.134,9709.330037,4,1.775567
2834147.532,1989.931116,11,0.31305
2840462.922,161375.2384,58,1.414347
2844264.355,5.929392,9,1.805883
2852811.974,3021.138368,25,0.418797
2853802.102,82.620903,20,0.884426
2858472.225,70.292099,78,1.081192
2860454.099,434864.9994,14,0.193389
2864625.068,111.263776,36,0.402282
2869566.269,5236.890986,2,1.45087
2869804.657,237684.2553,68,1.289459
2870263.135,751.818821,4,1.063319
2871799.701,184934.4719,2,1.217583
2877753.201,34.161806,3,1.526176
2883355.557,7.420828,11,1.990526
2885779.964,81.366505,38,1.029384
2890706.396,1532.05211,33,0.360949
2891505.278,6.643773,10,0.10881
2895365.78,48955.82589,6,0.793223
2896528.792,9222.380881,9,1.810084
2897516.345,12.974806,7,0.569457
2898900.352,160893.5424,5,0.950803
2903085.66,65359.92102,29,0.150103
2903693.54,537543.2842,74,0.661043
2905808.005,29246.51062,17,1.854461
2906065.075,22995.41805,18,0.820775
2906150.505,29.155685,19,0.763347
2907132.618,6.343047,3,0.184639
2909346.435,708.884682,4,0.55262
2916030.361,15.094337,5,0.206048
2920685.542,24527.17302,2,1.770307
2926968.119,246403.6999,3,1.599514
2927891.639,144306.5645,6,0.841826
2928514.621,34.306094,3,0.135817
2929562.334,12165.85715,20,1.976143
2936700.871,19.574013,87,0.934332
2939586.162,76639.88055,54,1.088555
2942282.058,57252.35008,7,1.359883
2943763.644,1501.063933,4,0.083134
2946611.792,598187.0248,2,1.305139
2950682.632,706.25717,12,1.94308
2953727.678,12.118185,11,0.814777
2954712.617,375005.4223,4,1.279417
2955030.698,12.212192,2,0.68386
2956773.818,3071916.805,3,1.781297
2964938.62,303.864659,62,0.278489
2965461.425,1565.030659,6,0.807999
2966424.359,272505.1722,11,0.548661
2974828.951,4.433431,2,0.774359
2977523.725,194.073041,32,1.117881
2979608.839,29.856424,18,1.555245
2980980.886,564109.9895,6,1.178784
2984418.137,1564.134431,9,1.500867
2984845.471,3547.057688,21,0.813191
2985197.223,2970.865249,39,1.953706
2987760.685,1327.624567,3,0.495715
2988430.252,195823.1071,3,0.925062
2993731.103,20.155814,8,1.212945
2996424.556,2452008.174,3,1.849025
3008584.964,230034.8143,3,1.411596
3021886.789,14404.79068,25,1.666631
3023694.193,230.947919,2,1.557082
3036981.556,13239.07543,6,0.369046
3037223.517,812.198187,3,0.763259
3037477.757,369672.5526,86,0.212131
3038629.829,20.029777,14,1.914251
3039440.205,2444632.367,8,1.008668
3050766.895,11.979754,2,0.127197
3052084.257,9.872543,9,0.085865
3054179.545,2336421.177,21,1.502523
3055510.577,38714.93448,3,1.342294
3055622.491,674.889069,64,1.090362
3056551.872,327.87495,5,0.435936
3063446.429,106.41613,70,0.526119
3064139.192,1591155.138,7,0.602972
3065502.642,403598.0377,78,0.698449
3069424.303,4.66202,4,1.050226
3078758.48,2861.640915,2,1.984239
3081625.704,113050.6516,6,1.529834
3086927.661,850339.3914,3,0.319736
3088991.926,2459913.358,2,1.917783
3096826.503,20466.90484,2,0.145002
3097916.583,747.626776,2,0.025993
3099067.009,9.332487,7,1.622367
3101816.282,97.360847,43,1.661133
3102560.547,5.920532,63,0.080574
3111167.884,11445.93765,3,0.397852
3113803.38,206.685712,3,1.199734
3119948.129,299.758149,33,0.374682
3121210.953,886356.6295,7,0.223019
3123629.026,7812.319208,78,0.662491
3123689.42,20.692188,8,1.80232
3125169.208,2679502.653,33,1.684443
3129090.053,228.08078,10,1.023326
3129591.174,39905.66855,3,1.279849
3131448.364,319.907153,33,0.025208
3133906.597,3708.221737,2,0.922822
3137017.534,1442.557703,84,1.709277
3143370.373,3528.633254,5,1.867733
3145677.52,108.939975,20,0.009548
3147613.118,542535.8142,8,1.632682
3151544.731,814.867748,46,0.200068
3155809.768,11545.91506,66,0.614249
3156714.575,63581.73009,10,1.507115
3157301.868,1003197.216,2,0.3519
3160237.504,44964.63452,2,0.185821
3160693.497,31763.87557,13,0.66086
3169583.292,26622.31505,54,1.849109
3173756.168,62.613627,5,0.459513
3176921.65,3.044522,3,1.805145
3177640.961,97654.9624,21,1.786475
3179929.266,270.522774,16,1.251536
3183993.117,3269.547732,2,1.757385
3185973.78,1789245.013,9,0.904986
3190924.844,107517.7977,2,1.178543
3192560.005,2939621.004,85,1.735305
3193610.244,38834.04129,19,0.818704
3195594.587,1199043.555,57,0.361618
3199620.42,2813.338431,2,0.796518
3200025.55,1999153.881,5,0.755366
3205482.505,16407.09897,3,0.617104
3211964.178,1305400.587,3,0.281507
3220139.695,620802.7757,9,1.476127
3230116.117,204.904902,3,1.910446
3231020.744,128.222147,82,1.656038
3234699.361,65072.08039,18,1.350991
3245128.772,654570.0417,25,0.443175
3245406.24,568.103309,2,0.248407
3245664.931,63.798319,7,0.822316
3246966.349,2013.771813,4,1.811966
3247985.249,36831.82934,23,1.446683
3251526.06,8.077656,3,1.98982
3255501.417,5.611314,18,0.069057
3256176.337,1822656.934,19,1.901411
3262523.281,609232.356,4,1.120349
3267216.005,94.902271,31,1.043627
3273152.307,124.935991,43,1.751045
3276941.058,81.425232,2,1.12123
3277677.225,617352.4445,4,0.881108
3279798.412,118.505837,51,0.375537
3279959.644,386.630833,2,0.513693
3283288.821,3960.218857,3,0.286219
3287340.205,275.315404,4,0.288649
3291552.108,2418.018797,8,0.722629
3292945.279,32.261513,64,1.895531
3293566.36,2792.464543,52,1.418627
3301917.732,30653.46694,2,0.370531
3302138.146,8271.023632,8,0.193667
3304720.76,889.184137,2,1.566844
3309712.486,9.373708,2,1.353369
3318639.526,373.814987,16,1.99843
3323828.853,334124.6923,35,0.202635
3326488.354,43.471915,3,0.990217
3333589.126,1247.978684,72,1.136153
3335034.761,5.57668,69,1.396832
3337493.138,1362775.491,61,1.057837
3341119.228,13678.38376,76,1.93451
3345870.856,43.739246,8,0.084506
3345918.457,3517.625123,9,0.391525
3346428.091,278.983258,8,1.622656
3346541.783,2113.612318,69,1.815892
3347467.441,799.177508,2,1.353193
3348607.476,4.539264,12,1.363482
3355408.939,1369441.481,3,1.166281
3357938.457,8238.691174,9,1.940329
3360413.302,325632.3501,2,1.857447
3360464.292,776747.2711,2,1.848299
3364810.373,44450.21895,3,0.788814
3371736.612,14.91173,6,1.347318
3374979.734,251913.5585,28,1.167924
3376152.699,7.699389,79,0.404292
3377231.714,46207.29442,51,1.650041
3379527.234,234600.3169,11,1.269069
3383458.869,1101791.934,7,1.059633
3384267.414,31820.42736,7,0.380135
3389409.443,10106.80326,3,1.92608
3391461.962,36769.96938,3,1.046254
3395972.978,106.543678,14,0.291934
3401663.512,30357.64905,56,1.428442
3403290.183,5.071098,3,0.104801
3405463.72,380515.5561,3,1.93472
3407393.093,45.720546,17,1.461627
3408223.794,159.071208,44,0.047732
3409390.287,188.466942,2,0.576798
3416062.21,2496.079711,2,0.079256
3419210.354,31726.68662,3,1.249579
3419973.961,28.00037,13,0.07501
3421755.962,14915.47013,5,0.438443
3424292.055,3.311467,17,0.638085
3427172.59,4.848559,5,1.005939
3428071.687,25307.11436,38,1.759427
3446925.361,157.303491,5,0.480178
3455928.382,5.476329,2,1.279413
3461565.876,83.561654,23,1.044402
3473135.401,3.221729,9,1.329642
3475574.396,12.43559,6,1.650614
3476910.041,12205.94212,4,0.976264
3477105.418,2825.893379,31,0.603915
3478490.391,569.898968,33,1.484457
3479029.152,1429449.57,4,1.099522
3480198.129,10335.77784,9,0.361119
3481010.819,36734.80099,5,0.301182
3481159.575,317010.8864,2,0.42747
3483070.453,27.440553,39,0.680394
3485181.492,3.554463,44,0.643025
3485724.431,35.752808,23,0.224246
3492161.888,295435.3044,5,1.250769
3494153.526,992.50415,22,1.835102
3499991.824,581188.2367,7,0.574847
3501134.639,502222.7337,4,1.06644
3502328.62,8.972323,3,1.096828
3502427.501,825.936174,14,1.333822
3506547.094,285035.0474,5,1.240803
3510195.174,39.270528,50,0.071383
3513094.215,66.477601,82,1.670377
3522471.352,6778.133109,6,0.632923
3524363.333,4.326017,3,1.597165
3526335.003,134739.4747,82,0.292713
3528784.469,1626.976366,4,1.676735
3529968.395,41.706283,4,1.158205
3533519.983,3.657475,8,0.678181
3533668.987,858.203185,7,0.66731
3536128.02,997641.2498,30,1.322471
3540050.679,72.473156,9,0.606351
3540336.206,197847.0871,42,0.366644
3540697.158,761767.0296,42,0.319694
3551070.456,4173.63755,10,0.997556
3554849.883,1720.744119,4,1.48582
3554885.136,80.489453,24,1.479127
3557920.81,7.296855,2,1.804385
3560319.474,281123.4191,3,0.66126
3561088.522,75.714292,58,1.255677
3564493.012,37587.64699,61,1.729816
3565392.531,50.354402,18,0.078104
3568373.491,4.490255,3,0.260399
3577162.644,6154.510314,43,0.414292
3582777.673,57608.58047,4,0.729738
3587198.724,30.495531,4,0.366317
3588623.322,7164.52628,9,1.154165
3590119.166,386.76129,17,0.570749
3592058.783,58342.92125,7,1.510933
3597916.636,333068.3122,6,0.037145
3598524.242,62.245708,30,0.228491
3599334.774,731.361904,30,0.129496
3601453.159,75700.94355,2,0.035605
3603457.871,32696.03175,20,0.379532
3614315.105,120968.0463,20,0.923764
3616694.765,24508.59576,5,1.788507
3619914.488,81249.204,54,0.298371
3622562.178,1451936.485,3,0.434918
3623243.648,119345.6993,28,1.920754
3634313.408,4303.042203,8,1.394859
3637483.909,90221.0029,9,0.133998
3637505.7,8530.814664,47,0.695555
3639796.06,93921.7012,3,0.805759
3650303.355,540695.2627,43,0.585634
3650903.31,14.876157,46,1.154585
3652515.422,16375.36155,15,0.155932
3656584.622,2387.65302,2,1.572888
3661253.785,153996.0377,2,0.22683
3663116.423,19515.41698,51,1.572845
3664043.102,331770.063,59,1.203777
3664067.369,1431.92712,3,1.685893
3668048.784,2137.397609,18,1.834604
3668204.135,71.698509,2,0.029103
3670111.411,139.831662,36,1.395942
3670390.829,155.215781,2,1.591108
3680442.224,7415.97119,59,1.921785
3692229.446,1723512.971,16,0.554655
3693847.059,11938.2095,4,0.537082
3694538.949,68.425589,29,1.70166
3695510.778,1171.477189,11,1.103046
3695856.307,2195.934138,7,1.85389
3698403.626,2573643.357,43,0.774085
3698417.943,1044.191048,57,1.206965
3699687.866,75.546404,4,1.927886
3700430.138,161933.2525,27,1.099909
3700554.249,212.751819,2,0.961653
3706319.477,645.77878,5,1.204402
3708084.573,9.586934,4,0.869047
3713058.906,1190.710188,56,0.274948
3714897.891,316404.9078,4,1.768855
3715824.111,45522.61574,14,0.984143
3721188.515,1724.672542,12,0.556673
3724319.643,2048.820639,5,1.479183
3725887.216,348.844722,3,1.867621
3727520.191,33.543868,3,1.034742
3732478.254,13.326758,2,1.01383
3732697.218,134.346395,22,1.037723
3732962.435,80218.37457,3,0.951451
3739335.877,641080.4808,9,0.96964
3741401.256,16.471456,77,1.415943
3742444.933,310.694202,3,1.89638
3744584.843,41.61028,75,1.36838
3744763.331,17381.01233,79,1.268531
3745835.681,7309.801348,52,1.915343
3746253.207,15.515762,63,0.736305
3748387.727,1088800.664,27,1.012806
3749245.411,93.695342,77,0.023434
3749963.22,6523.370916,6,1.544385
3758721.921,68802.96802,48,0.100934
3779772.238,165816.8463,63,1.755611
3779935.678,124414.6092,49,1.747337
3782607.973,968.523967,2,0.379743
3783937.216,2204252.487,3,1.290938
3787446.238,1778.196806,12,1.50023
3788342.767,312231.127,74,1.266701
3792420.464,20665.88117,21,0.455424
3795524.571,37.612975,4,0.543271
3798618.834,83319.15586,9,0.930681
3801871.869,23.534129,57,1.125185
3802313.633,1198717.535,4,0.834104
3804839.222,42.20081,10,0.876149
3808115.039,98834.54518,8,0.115147
3808211.217,2002.688507,3,0.502335
3813591.58,30017.33351,9,1.369135
3816771.898,8.832525,4,0.597835
3826051.857,36.553014,13,0.645172
3830937.505,223314.8539,35,1.510038
3832656.437,22.695608,88,0.139583
3832764.913,5.423088,21,0.254488
3835867.747,342.066786,74,1.771769
3844487.579,162.747222,2,0.720608
3845521.759,1183.680797,32,0.622468
3849053.326,6942.185802,13,0.299843
3849810.994,117048.915,8,1.595744
3851253.715,128547.9993,51,0.663739
3857498.307,90881.76069,3,0.245739
3862185.804,53.405452,62,0.726664
3864589.586,13.18844,89,0.535192
3865591.916,19211.61873,81,0.619024
3869937.751,14.65125,12,1.490127
3873390.934,847.844121,22,0.487933
3875327.345,902.987184,9,1.617518
3883071.915,7.850813,28,0.047409
3887175.884,4452.227921,12,0.610605
3887330.008,6.47241,7,1.863407
3892872.076,62.971325,9,1.489287
3896145.526,15.006566,6,0.139866
3903903.555,23036.01643,33,1.176008
3908055.75,47962.28485,11,0.088327
3908219.884,400.632899,4,0.985962
3919595.598,1556.766331,25,0.92312
3928507.714,31187.16016,15,1.112622
3930500.597,1566914.994,11,1.868783
3930924.23,5.400509,20,1.311558
3938524.585,1860346.091,5,1.268676
3949209.961,10691.63215,5,0.583706
3964328.717,294.980023,11,1.451392
3964648.052,211838.9809,8,1.025559
3965145.638,8.772448,4,0.785327
3969076.446,143.426264,2,1.968321
3970399.209,11.562361,56,0.021284
3970777.888,6.646773,5,0.50536
3973961.625,120.638494,22,1.863974
3976586.904,375885.8657,36,1.855256
3983103.981,187930.1433,8,0.921174
3985917.833,162732.1865,9,0.999421
3989116.089,38.625045,50,0.585417
3990914.811,41.938708,4,1.83282
3992690.498,247.413393,25,0.559561
3993935.446,101861.2468,2,0.988201
3996709.924,24554.13811,9,1.770613
3998158.407,299.777598,56,0.250406
3999599.526,4404.17597,2,1.053193
4005050.982,16.665383,2,0.921548
4007838.082,7.052361,5,0.314896
4009580.186,447707.425,2,1.400572
4010491.569,24.569854,90,0.484919
4018247.825,840550.6431,6,0.00164
4023878.19,29797.90268,12,0.426753
4027349.233,1066.779179,5,0.752359
4030989.757,289076.4126,71,1.417669
4035350.889,240.454465,44,0.755417
4041118.017,23.331577,3,0.380467
4046665.893,189.373281,4,1.142379
4050637.943,133362.9241,76,1.743597
4057254.736,85.600012,7,0.923311
4061578.89,244158.1908,8,0.467589
4064554.292,4123.86429,44,0.531266
4065107.553,1714.668324,2,0.040076
4068007.488,67.05025,71,1.454595
4072921.426,5.774593,13,0.410124
4075018.483,415.838498,3,1.907017
4075896.911,87.419412,18,0.439737
4082461.036,23692.76505,89,1.978999
4082852.859,366901.8006,6,1.877303
4097545.629,540.941468,2,1.919575
4097987.714,51.022224,2,0.890693
4107409.01,2970109.298,32,0.45368
4109306.653,3.17176,3,0.419573
4110725.311,458.364518,51,1.323283
4111588.261,6753.341364,3,0.296892
4121592.524,29.003657,50,0.285559
4121703.864,4.166869,5,0.23318
4122773.342,38.474499,8,0.998583
4125890.943,9.038985,7,1.195658
4127455.72,116.706324,19,1.015159
4148941.838,164.835579,9,0.392014
4149033.015,100.548327,15,1.683508
4150164.074,233980.2501,7,0.099135
4150578.069,165141.4835,2,0.700028
4152851.242,114165.9755,6,1.870166
4154336.319,8671.951829,17,0.607582
4156452.058,210.849978,6,0.050149
4157205.009,3234818.266,30,0.810888
4163816.494,17.83961,19,1.13783
4165725.171,1719.851188,77,1.377182
4170589.178,55.097642,13,1.222786
4170871.822,118.334655,26,1.083844
4171655.676,10.023031,52,0.335071
4175064.368,2251416.51,2,0.260842
4175235.51,147.803813,10,1.206723
4176555.49,37.439633,4,1.295308
4184151.506,761665.4866,2,1.357146
4189365.146,12690.53043,33,1.8832
4193133.272,88206.44584,3,0.426146
4196880.076,10790.59286,53,0.904415
4201580.586,827.796118,90,1.53257
4202150.971,1583.121255,3,0.310199
4211992.132,124.702832,88,0.27762
4214404.392,464.628094,12,0.542615
4215697.666,14526.29129,2,1.83843
4215868.659,111.96776,7,1.665869
4222928.06,10.839387,2,0.263116
4230187.556,2494152.052,5,0.627297
4233309.578,535.762156,7,0.803844
4236962.875,840553.048,52,1.795495
4242959.757,10591.89847,35,0.446558
4244696.658,34.363737,32,0.039665
4247255.345,24.709337,2,1.193226
4247399.872,67692.18238,4,0.537889
4250597.463,36726.73746,7,1.606266
4250889.914,25.369672,83,1.587982
4257387.006,2240508.029,18,1.87777
4264095.212,5961.403801,6,1.826042
4267467.997,705.788812,26,0.961003
4291532.852,1357.73893,25,0.529506
4292557.38,30676.6533,6,0.305844
4295225.693,8.211244,17,0.892455
4296609.853,12777.88155,44,0.622156
4308257.535,1720.101172,2,0.813612
4309745.23,168324.6397,31,0.740474
4310737.662,522.99354,25,0.925223
4313795.084,53.951116,4,1.603378
4314717.393,122.131002,8,0.776481
4318917.094,6.946504,5,0.277549
4319466.929,33.754101,42,1.88065
4325104.881,11375.13777,6,1.921888
4326689.112,60553.19736,5,0.683194
4326794.364,112126.6875,6,0.54075
4327823.388,5.074613,42,0.354839
4329979.735,2274.303318,9,1.704977
4330513.914,55266.71856,35,1.372366
4333970.777,655625.7863,3,1.476514
4339532.822,535.057408,13,1.073712
4340609.728,3457.004989,9,0.235214
4352719.879,479172.2758,40,1.713218
4357673.254,728.934516,11,1.455362
4364727.716,10285.04597,74,1.843712
4366502.072,175.295342,3,1.681016
4389156.676,5.464774,7,1.119854
4396595.777,178.803469,2,1.18014
4397102.891,16840.23046,4,1.359592
4401151.982,1091341.255,51,1.658102
4408528.919,1902583.034,3,0.148882
4410902.212,35851.38969,3,1.324271
4416399.932,30460.70217,13,1.220238
4423275.957,74871.63326,11,0.452031
4423531.688,10.567654,69,0.405457
4426578.866,3886.291921,23,0.579483
4430335.403,897.443966,4,1.148957
4436147.956,9.186707,3,0.72814
4437513.437,8340.15143,7,0.469448
4439124.159,541.001194,60,0.294808
4444285.49,8.707943,23,0.333407
4446986.358,10028.76353,36,0.304045
4453849.965,2810.841293,4,0.89015
4454769.321,20070.50013,2,1.855882
4455176.148,13237.90261,13,0.592077
4456184.385,1166207.966,3,1.315229
4456910.911,660152.4515,2,1.004026
4459857.351,1943860.058,18,0.448242
4462211.497,470.092282,16,1.584656
4463588.411,7251.536321,8,1.641405
4466448.96,58425.93807,2,0.016207
4466700.195,111248.0969,67,0.285017
4484741.896,1731382.789,4,0.311045
4488389.752,10176.62639,7,1.972607
